0,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5,0.53125,0.5625,0.59375,0.625,0.65625,0.6875,0.71875,0.75,0.78125,0.8125,0.84375,0.875,0.90625,0.9375,0.96875
0,0.39999,0.39999,0.39999,0.39998,0.39996,0.39991,0.39983,0.39969,0.39944,0.39903,0.39839,0.39743,0.39602,0.39403,0.39133,0.38775,0.38318,0.37749,0.37063,0.36258,0.3534,0.34321,0.33222,0.32068,0.30891,0.29727,0.28614,0.27587,0.26682,0.25926,0.25344,0.2495
0.03125,0.39998,0.39999,0.39999,0.39999,0.39998,0.39997,0.39994,0.39989,0.39979,0.39961,0.39932,0.39886,0.39814,0.39708,0.39556,0.39344,0.3906,0.38689,0.38219,0.37641,0.3695,0.36145,0.35233,0.34227,0.33148,0.32019,0.30873,0.29744,0.28665,0.27674,0.268,0.26072
0.0625,0.39993,0.39995,0.39997,0.39998,0.39998,0.39998,0.39998,0.39996,0.39992,0.39986,0.39973,0.39953,0.39919,0.39867,0.39787,0.39672,0.39508,0.39284,0.38986,0.38603,0.38122,0.37536,0.3684,0.36037,0.35132,0.3414,0.3308,0.31976,0.3086,0.29763,0.28718,0.27759
0.09375,0.39977,0.39985,0.3999,0.39994,0.39996,0.39997,0.39998,0.39998,0.39997,0.39995,0.3999,0.39982,0.39967,0.39943,0.39905,0.39846,0.39759,0.39633,0.39459,0.39222,0.38913,0.38517,0.38026,0.37433,0.36735,0.35934,0.35037,0.34058,0.33017,0.31939,0.30851,0.29784
0.125,0.39936,0.39957,0.39971,0.3998,0.39987,0.39991,0.39994,0.39996,0.39997,0.39997,0.39996,0.39993,0.39987,0.39977,0.3996,0.39933,0.39889,0.39824,0.39729,0.39594,0.39408,0.3916,0.38839,0.38433,0.37933,0.37334,0.36634,0.35835,0.34947,0.33982,0.3296,0.31905
0.15625,0.39833,0.39884,0.3992,0.39946,0.39963,0.39975,0.39983,0.39989,0.39992,0.39995,0.39996,0.39996,0.39994,0.39991,0.39984,0.39972,0.39952,0.39921,0.39873,0.39801,0.39697,0.39553,0.39356,0.39098,0.38765,0.38349,0.37842,0.37238,0.36536,0.35742,0.34862,0.33911
0.1875,0.39602,0.39717,0.39801,0.39861,0.39903,0.39933,0.39954,0.39969,0.39979,0.39986,0.3999,0.39993,0.39994,0.39994,0.39993,0.39988,0.3998,0.39966,0.39944,0.39908,0.39854,0.39776,0.39664,0.3951,0.39304,0.39035,0.38692,0.38267,0.37752,0.37144,0.36443,0.35652
0.21875,0.39131,0.39366,0.39542,0.39671,0.39766,0.39835,0.39884,0.39919,0.39944,0.39961,0.39973,0.39982,0.39987,0.39991,0.39993,0.39993,0.3999,0.39985,0.39976,0.3996,0.39934,0.39894,0.39835,0.3975,0.3963,0.39467,0.39251,0.38971,0.38619,0.38186,0.37665,0.37054
0.25,0.38259,0.38695,0.39031,0.39286,0.39479,0.39622,0.39729,0.39806,0.39863,0.39903,0.39932,0.39953,0.39967,0.39977,0.39984,0.39988,0.3999,0.3999,0.39988,0.39982,0.39971,0.39952,0.39923,0.39879,0.39814,0.39722,0.39595,0.39423,0.39197,0.38908,0.38547,0.38106
0.28125,0.36804,0.37532,0.38113,0.38572,0.38929,0.39204,0.39413,0.39571,0.39689,0.39776,0.39839,0.39886,0.39919,0.39943,0.3996,0.39972,0.3998,0.39985,0.39988,0.39988,0.39985,0.39978,0.39965,0.39944,0.39912,0.39863,0.39793,0.39694,0.39558,0.39378,0.39143,0.38845
0.3125,0.34619,0.35712,0.36622,0.37367,0.3797,0.38449,0.38827,0.3912,0.39345,0.39517,0.39646,0.39743,0.39814,0.39867,0.39905,0.39933,0.39952,0.39966,0.39976,0.39982,0.39985,0.39985,0.39981,0.39973,0.39959,0.39935,0.39899,0.39846,0.3977,0.39664,0.39521,0.39332
0.34375,0.31695,0.33157,0.34434,0.35528,0.36448,0.37209,0.37829,0.38328,0.38724,0.39035,0.39276,0.39461,0.39602,0.39708,0.39787,0.39846,0.39889,0.39921,0.39944,0.3996,0.39971,0.39978,0.39981,0.39981,0.39977,0.39968,0.39952,0.39925,0.39886,0.39828,0.39746,0.39633
0.375,0.28248,0.29971,0.31564,0.32999,0.34264,0.35356,0.36282,0.37056,0.37692,0.38208,0.38621,0.38949,0.39205,0.39403,0.39556,0.39672,0.39759,0.39824,0.39873,0.39908,0.39934,0.39952,0.39965,0.39973,0.39977,0.39977,0.39973,0.39962,0.39944,0.39915,0.39871,0.39808
0.40625,0.24752,0.265,0.28236,0.299,0.3145,0.32857,0.34106,0.35194,0.36125,0.36908,0.37558,0.3809,0.38519,0.38862,0.39133,0.39344,0.39508,0.39633,0.39729,0.39801,0.39854,0.39894,0.39923,0.39944,0.39959,0.39968,0.39973,0.39973,0.39967,0.39956,0.39935,0.39903
0.4375,0.21861,0.23306,0.24903,0.26569,0.28235,0.29842,0.31349,0.32728,0.33961,0.35043,0.35976,0.36767,0.37428,0.37974,0.38418,0.38775,0.3906,0.39284,0.39459,0.39594,0.39697,0.39776,0.39835,0.39879,0.39912,0.39935,0.39952,0.39962,0.39967,0.39967,0.39961,0.39948
0.46875,0.20216,0.21038,0.22172,0.23538,0.25053,0.26644,0.28243,0.29796,0.31262,0.32612,0.33827,0.34901,0.35834,0.36631,0.37302,0.3786,0.38318,0.38689,0.38986,0.39222,0.39408,0.39553,0.39664,0.3975,0.39814,0.39863,0.39899,0.39925,0.39944,0.39956,0.39961,0.39961
0.5,0.20216,0.20216,0.20627,0.214,0.22469,0.23761,0.25203,0.26723,0.2826,0.29761,0.31186,0.32507,0.33704,0.34769,0.357,0.36501,0.37181,0.37749,0.38219,0.38603,0.38913,0.3916,0.39356,0.3951,0.3963,0.39722,0.39793,0.39846,0.39886,0.39915,0.39935,0.39948
0.53125,0.21861,0.21038,0.20627,0.20627,0.21013,0.21741,0.22751,0.23977,0.2535,0.26805,0.28283,0.29734,0.31121,0.32412,0.33591,0.34645,0.35573,0.36377,0.37063,0.37641,0.38122,0.38517,0.38839,0.39098,0.39304,0.39467,0.39595,0.39694,0.3977,0.39828,0.39871,0.39903
0.5625,0.24752,0.23306,0.22172,0.214,0.21013,0.21013,0.21377,0.22064,0.2302,0.24185,0.25495,0.26889,0.28312,0.29716,0.31064,0.32327,0.33486,0.3453,0.35453,0.36258,0.3695,0.37536,0.38026,0.38433,0.38765,0.39035,0.39251,0.39423,0.39558,0.39664,0.39746,0.39808
0.59375,0.28248,0.265,0.24903,0.23538,0.22469,0.21741,0.21377,0.21377,0.21721,0.22371,0.23278,0.24386,0.25638,0.26975,0.28345,0.29705,0.31016,0.32251,0.33391,0.34422,0.3534,0.36145,0.3684,0.37433,0.37933,0.38349,0.38692,0.38971,0.39197,0.39378,0.39521,0.39633
0.625,0.31695,0.29971,0.28236,0.26569,0.25053,0.23761,0.22751,0.22064,0.21721,0.21721,0.22046,0.22662,0.23524,0.24581,0.25778,0.27062,0.28383,0.297,0.30975,0.32183,0.33303,0.34321,0.35233,0.36037,0.36735,0.37334,0.37842,0.38267,0.38619,0.38908,0.39143,0.39332
0.65625,0.34619,0.33157,0.31564,0.299,0.28235,0.26644,0.25203,0.23977,0.2302,0.22371,0.22046,0.22046,0.22354,0.22939,0.2376,0.24769,0.25915,0.27149,0.28424,0.297,0.30942,0.32122,0.33222,0.34227,0.35132,0.35934,0.36634,0.37238,0.37752,0.38186,0.38547,0.38845
0.6875,0.36804,0.35712,0.34434,0.32999,0.3145,0.29842,0.28243,0.26723,0.2535,0.24185,0.23278,0.22662,0.22354,0.22354,0.22646,0.23203,0.23986,0.24951,0.2605,0.27237,0.28469,0.29705,0.30914,0.32068,0.33148,0.3414,0.35037,0.35835,0.36536,0.37144,0.37665,0.38106
0.71875,0.38259,0.37532,0.36622,0.35528,0.34264,0.32857,0.31349,0.29796,0.2826,0.26805,0.25495,0.24386,0.23524,0.22939,0.22646,0.22646,0.22925,0.23455,0.24203,0.25126,0.26182,0.27325,0.28515,0.29714,0.30891,0.32019,0.3308,0.34058,0.34947,0.35742,0.36443,0.37054
0.75,0.39131,0.38695,0.38113,0.37367,0.36448,0.35356,0.34106,0.32728,0.31262,0.29761,0.28283,0.26889,0.25638,0.24581,0.2376,0.23203,0.22925,0.22925,0.2319,0.23696,0.24411,0.25297,0.26311,0.27413,0.28564,0.29727,0.30873,0.31976,0.33017,0.33982,0.34862,0.35652
0.78125,0.39602,0.39366,0.39031,0.38572,0.3797,0.37209,0.36282,0.35194,0.33961,0.32612,0.31186,0.29734,0.28312,0.26975,0.25778,0.24769,0.23986,0.23455,0.2319,0.2319,0.23443,0.23927,0.24612,0.25461,0.26437,0.275,0.28614,0.29744,0.3086,0.31939,0.3296,0.33911
0.8125,0.39833,0.39717,0.39542,0.39286,0.38929,0.38449,0.37829,0.37056,0.36125,0.35043,0.33827,0.32507,0.31121,0.29716,0.28345,0.27062,0.25915,0.24951,0.24203,0.23696,0.23443,0.23443,0.23685,0.24149,0.24805,0.25621,0.26561,0.27587,0.28665,0.29763,0.30851,0.31905
0.84375,0.39936,0.39884,0.39801,0.39671,0.39479,0.39204,0.38827,0.38328,0.37692,0.36908,0.35976,0.34901,0.33704,0.32412,0.31064,0.29705,0.28383,0.27149,0.2605,0.25126,0.24411,0.23927,0.23685,0.23685,0.23917,0.24361,0.24991,0.25776,0.26682,0.27674,0.28718,0.29784
0.875,0.39977,0.39957,0.3992,0.39861,0.39766,0.39622,0.39413,0.3912,0.38724,0.38208,0.37558,0.36767,0.35834,0.34769,0.33591,0.32327,0.31016,0.297,0.28424,0.27237,0.26182,0.25297,0.24612,0.24149,0.23917,0.23917,0.24139,0.24565,0.2517,0.25926,0.268,0.27759
0.90625,0.39993,0.39985,0.39971,0.39946,0.39903,0.39835,0.39729,0.39571,0.39345,0.39035,0.38621,0.3809,0.37428,0.36631,0.357,0.34645,0.33486,0.32251,0.30975,0.297,0.28469,0.27325,0.26311,0.25461,0.24805,0.24361,0.24139,0.24139,0.24352,0.24761,0.25344,0.26072
0.9375,0.39998,0.39995,0.3999,0.3998,0.39963,0.39933,0.39884,0.39806,0.39689,0.39517,0.39276,0.38949,0.38519,0.37974,0.37302,0.36501,0.35573,0.3453,0.33391,0.32183,0.30942,0.29705,0.28515,0.27413,0.26437,0.25621,0.24991,0.24565,0.24352,0.24352,0.24557,0.2495
0.96875,0.39999,0.39999,0.39997,0.39994,0.39987,0.39975,0.39954,0.39919,0.39863,0.39776,0.39646,0.39461,0.39205,0.38862,0.38418,0.3786,0.37181,0.36377,0.35453,0.34422,0.33303,0.32122,0.30914,0.29714,0.28564,0.275,0.26561,0.25776,0.2517,0.24761,0.24557,0.24557
